Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
17/03/2023,2023.0,BMW X7,37377.0,3.0,Europe,Germany,Dealership
18/03/2023,2023.0,BMW Z4,91338.0,2.0,Asia,Japan,Online
18/03/2023,2023.0,BMW X3,105121.0,1.0,North America,Canada,Online
18/03/2023,2023.0,BMW M3,40683.0,4.0,Africa,South Africa,Online
18/03/2023,2023.0,BMW 4 Series,88014.0,4.0,North America,United States,Wholesale
19/03/2023,2023.0,BMW iX,115907.0,5.0,Asia,Thailand,Wholesale
20/03/2023,2023.0,BMW M8,36511.0,4.0,South America,Brazil,Online
20/03/2023,2023.0,BMW X7,38911.0,2.0,Africa,Kenya,Online
20/03/2023,2023.0,BMW X2,43950.0,3.0,Asia,China,Online
20/03/2023,2023.0,BMW X4,35973.0,5.0,North America,Mexico,Online
20/03/2023,2023.0,BMW M2,83537.0,1.0,South America,Brazil,Dealership
21/03/2023,2023.0,BMW iX3,74549.0,5.0,Africa,Morocco,Dealership
21/03/2023,2023.0,BMW X4,43790.0,4.0,South America,Colombia,Dealership
22/03/2023,2023.0,BMW M4,116649.0,2.0,North America,Canada,Dealership
22/03/2023,2023.0,BMW 2 Series,94936.0,1.0,Asia,China,Dealership
23/03/2023,2023.0,BMW X4,39868.0,5.0,Africa,South Africa,Online
23/03/2023,2023.0,BMW X1,110220.0,4.0,South America,Argentina,Dealership
23/03/2023,2023.0,BMW i4,119579.0,5.0,South America,Brazil,Dealership
24/03/2023,2023.0,BMW iX,64828.0,1.0,Africa,Egypt,Wholesale
24/03/2023,2023.0,BMW X4,97762.0,4.0,Africa,Nigeria,Wholesale
24/03/2023,2023.0,BMW 2 Series,42017.0,3.0,South America,Argentina,Online
24/03/2023,2023.0,BMW X3,64533.0,1.0,North America,Canada,Dealership
24/03/2023,2023.0,BMW iX,46333.0,3.0,Africa,Egypt,Dealership
25/03/2023,2023.0,BMW X6,114935.0,3.0,Africa,Egypt,Online
25/03/2023,2023.0,BMW iX3,111096.0,4.0,North America,Canada,Wholesale
25/03/2023,2023.0,BMW 5 Series,61230.0,5.0,Europe,Italy,Wholesale
26/03/2023,2023.0,BMW i4,65949.0,5.0,Asia,Japan,Wholesale
26/03/2023,2023.0,BMW X2,104613.0,2.0,North America,United States,Online
26/03/2023,2023.0,BMW 7 Series,84833.0,1.0,Asia,India,Wholesale
26/03/2023,2023.0,BMW M5,119782.0,1.0,Asia,Japan,Dealership
26/03/2023,2023.0,BMW iX3,65674.0,4.0,Asia,India,Dealership
27/03/2023,2023.0,BMW X4,82599.0,4.0,South America,Colombia,Online
27/03/2023,2023.0,BMW 8 Series,102941.0,2.0,Asia,South Korea,Wholesale
28/03/2023,2023.0,BMW i8,119694.0,2.0,Africa,South Africa,Dealership
29/03/2023,2023.0,BMW X6,59415.0,3.0,Asia,South Korea,Online
29/03/2023,2023.0,BMW X2,38348.0,2.0,North America,Mexico,Online
30/03/2023,2023.0,BMW 5 Series,105888.0,5.0,Africa,Kenya,Wholesale
30/03/2023,2023.0,BMW M3,88335.0,3.0,South America,Argentina,Online
30/03/2023,2023.0,BMW X6,63379.0,2.0,South America,Argentina,Wholesale
30/03/2023,2023.0,BMW X1,64422.0,5.0,Europe,Germany,Wholesale
31/03/2023,2023.0,BMW i4,49088.0,5.0,North America,Mexico,Online
31/03/2023,2023.0,BMW 1 Series,117843.0,3.0,Europe,France,Online
31/03/2023,2023.0,BMW 8 Series,82191.0,3.0,Africa,Egypt,Dealership
31/03/2023,2023.0,BMW M8,58833.0,5.0,North America,United States,Dealership
31/03/2023,2023.0,BMW X1,47428.0,4.0,Europe,Germany,Wholesale
31/03/2023,2023.0,BMW 7 Series,68199.0,3.0,Asia,China,Wholesale
31/03/2023,2023.0,BMW M8,78960.0,1.0,Africa,Morocco,Online
01/04/2023,2023.0,BMW 4 Series,82616.0,4.0,South America,Argentina,Wholesale
01/04/2023,2023.0,BMW iX3,90572.0,1.0,Africa,Nigeria,Wholesale
01/04/2023,2023.0,BMW X3,91645.0,2.0,North America,Canada,Dealership
02/04/2023,2023.0,BMW X3,72980.0,3.0,Asia,Thailand,Dealership
02/04/2023,2023.0,BMW 8 Series,64850.0,3.0,Asia,South Korea,Dealership
02/04/2023,2023.0,BMW M4,65751.0,5.0,Africa,Egypt,Dealership
02/04/2023,2023.0,BMW X1,31267.0,3.0,South America,Chile,Online
03/04/2023,2023.0,BMW 7 Series,77401.0,1.0,South America,Chile,Dealership
03/04/2023,2023.0,BMW X1,107930.0,4.0,Africa,Nigeria,Dealership
03/04/2023,2023.0,BMW X3,64889.0,2.0,Europe,Spain,Wholesale
04/04/2023,2023.0,BMW 6 Series,82062.0,4.0,Asia,China,Dealership
05/04/2023,2023.0,BMW 3 Series,60475.0,1.0,Europe,Italy,Wholesale
05/04/2023,2023.0,BMW 1 Series,69767.0,2.0,Asia,Thailand,Wholesale
05/04/2023,2023.0,BMW Z4,93056.0,5.0,Africa,Kenya,Dealership
06/04/2023,2023.0,BMW Z4,44003.0,3.0,Africa,Egypt,Wholesale
06/04/2023,2023.0,BMW 5 Series,58787.0,3.0,Europe,Italy,Online
06/04/2023,2023.0,BMW X7,72154.0,5.0,Africa,Morocco,Wholesale
06/04/2023,2023.0,BMW M3,109199.0,1.0,Asia,India,Wholesale
06/04/2023,2023.0,BMW M5,105923.0,5.0,Asia,Thailand,Online
06/04/2023,2023.0,BMW X3,61716.0,1.0,North America,United States,Wholesale
06/04/2023,2023.0,BMW i4,95152.0,2.0,North America,Mexico,Online
06/04/2023,2023.0,BMW 5 Series,39849.0,4.0,Asia,Thailand,Dealership
07/04/2023,2023.0,BMW X2,110350.0,4.0,North America,Mexico,Wholesale
07/04/2023,2023.0,BMW 2 Series,63545.0,5.0,North America,United States,Online
07/04/2023,2023.0,BMW 8 Series,54774.0,3.0,South America,Brazil,Wholesale
08/04/2023,2023.0,BMW 6 Series,86558.0,5.0,South America,Peru,Wholesale
09/04/2023,2023.0,BMW X3,62161.0,3.0,Africa,Egypt,Dealership
09/04/2023,2023.0,BMW 6 Series,117951.0,5.0,Asia,Japan,Online
10/04/2023,2023.0,BMW 8 Series,95138.0,5.0,Europe,United Kingdom,Online
10/04/2023,2023.0,BMW i8,104548.0,4.0,South America,Chile,Wholesale
10/04/2023,2023.0,BMW 1 Series,112158.0,3.0,Europe,Germany,Dealership
10/04/2023,2023.0,BMW M2,36716.0,4.0,North America,Mexico,Wholesale
10/04/2023,2023.0,BMW X3,72706.0,3.0,Europe,United Kingdom,Dealership
11/04/2023,2023.0,BMW X4,49703.0,2.0,Asia,China,Wholesale
11/04/2023,2023.0,BMW X4,104305.0,2.0,Africa,Morocco,Dealership
11/04/2023,2023.0,BMW M3,36228.0,2.0,Europe,Spain,Dealership
11/04/2023,2023.0,BMW X4,47798.0,1.0,Africa,Egypt,Dealership
12/04/2023,2023.0,BMW iX,70494.0,4.0,North America,Canada,Dealership
12/04/2023,2023.0,BMW i8,30818.0,4.0,Africa,Nigeria,Online
13/04/2023,2023.0,BMW M3,33590.0,2.0,South America,Peru,Online
13/04/2023,2023.0,BMW iX3,46205.0,5.0,North America,United States,Online
14/04/2023,2023.0,BMW X1,83105.0,4.0,Africa,Morocco,Wholesale
14/04/2023,2023.0,BMW M5,45569.0,3.0,South America,Chile,Wholesale
15/04/2023,2023.0,BMW 8 Series,118619.0,4.0,Africa,Kenya,Wholesale
15/04/2023,2023.0,BMW i3,113750.0,4.0,Europe,France,Dealership
15/04/2023,2023.0,BMW 4 Series,89051.0,3.0,Africa,Kenya,Wholesale
15/04/2023,2023.0,BMW X5,34019.0,2.0,South America,Chile,Online
15/04/2023,2023.0,BMW X5,110824.0,2.0,Asia,South Korea,Dealership
16/04/2023,2023.0,BMW iX,109152.0,3.0,Europe,France,Dealership
16/04/2023,2023.0,BMW i3,75487.0,4.0,Africa,Egypt,Dealership
17/04/2023,2023.0,BMW 1 Series,58875.0,4.0,North America,United States,Dealership
17/04/2023,2023.0,BMW 6 Series,51459.0,2.0,North America,Canada,Wholesale
17/04/2023,2023.0,BMW 6 Series,46010.0,1.0,Africa,South Africa,Dealership
18/04/2023,2023.0,BMW iX3,37739.0,2.0,South America,Chile,Dealership
18/04/2023,2023.0,BMW X3,56209.0,3.0,Europe,Germany,Dealership
19/04/2023,2023.0,BMW X6,51545.0,1.0,North America,Canada,Wholesale
20/04/2023,2023.0,BMW X6,95057.0,1.0,South America,Colombia,Wholesale
20/04/2023,2023.0,BMW X1,108346.0,3.0,Europe,United Kingdom,Wholesale
20/04/2023,2023.0,BMW 7 Series,100529.0,5.0,Asia,South Korea,Online
20/04/2023,2023.0,BMW X6,95526.0,2.0,North America,Mexico,Wholesale
20/04/2023,2023.0,BMW X4,68639.0,4.0,Asia,Japan,Online
21/04/2023,2023.0,BMW iX,110987.0,2.0,South America,Peru,Wholesale
21/04/2023,2023.0,BMW 4 Series,87824.0,3.0,North America,Canada,Wholesale
21/04/2023,2023.0,BMW M2,57675.0,4.0,Africa,Egypt,Online
21/04/2023,2023.0,BMW 3 Series,108754.0,5.0,North America,Canada,Wholesale
21/04/2023,2023.0,BMW 3 Series,52625.0,3.0,Africa,Egypt,Online
22/04/2023,2023.0,BMW X6,109244.0,2.0,North America,United States,Online
23/04/2023,2023.0,BMW 2 Series,92167.0,1.0,North America,Mexico,Online
24/04/2023,2023.0,BMW M4,69935.0,3.0,South America,Argentina,Online
26/04/2023,2023.0,BMW 1 Series,79322.0,3.0,Africa,Morocco,Wholesale
26/04/2023,2023.0,BMW X1,88132.0,2.0,Asia,India,Online
26/04/2023,2023.0,BMW Z4,73915.0,5.0,North America,United States,Dealership
26/04/2023,2023.0,BMW M8,92761.0,2.0,Europe,United Kingdom,Online
27/04/2023,2023.0,BMW iX3,106593.0,2.0,South America,Brazil,Wholesale
27/04/2023,2023.0,BMW 4 Series,90532.0,5.0,Asia,Japan,Wholesale
29/04/2023,2023.0,BMW i8,79803.0,5.0,Asia,India,Dealership
30/04/2023,2023.0,BMW X7,87142.0,3.0,North America,Mexico,Wholesale
30/04/2023,2023.0,BMW X3,87477.0,1.0,Europe,Spain,Online
01/05/2023,2023.0,BMW 2 Series,53089.0,2.0,North America,United States,Online
01/05/2023,2023.0,BMW i3,86395.0,1.0,South America,Peru,Dealership
01/05/2023,2023.0,BMW 3 Series,46236.0,5.0,South America,Argentina,Online
02/05/2023,2023.0,BMW i8,80699.0,5.0,Africa,Kenya,Wholesale
02/05/2023,2023.0,BMW 4 Series,45362.0,2.0,Europe,France,Wholesale
03/05/2023,2023.0,BMW i8,46531.0,3.0,Asia,South Korea,Dealership
04/05/2023,2023.0,BMW X6,110169.0,2.0,Asia,South Korea,Dealership
05/05/2023,2023.0,BMW X6,109852.0,3.0,Africa,Morocco,Dealership
05/05/2023,2023.0,BMW 5 Series,45369.0,4.0,South America,Brazil,Dealership
06/05/2023,2023.0,BMW 8 Series,31767.0,3.0,North America,Mexico,Online
06/05/2023,2023.0,BMW Z4,111776.0,2.0,Europe,United Kingdom,Dealership
06/05/2023,2023.0,BMW M2,95196.0,2.0,Africa,Morocco,Wholesale
06/05/2023,2023.0,BMW X4,39973.0,3.0,Asia,India,Online
07/05/2023,2023.0,BMW i4,64968.0,1.0,North America,Mexico,Wholesale
08/05/2023,2023.0,BMW 6 Series,64047.0,3.0,Africa,Kenya,Wholesale
08/05/2023,2023.0,BMW M5,99222.0,4.0,Asia,Japan,Dealership
08/05/2023,2023.0,BMW M8,73552.0,4.0,South America,Peru,Online
08/05/2023,2023.0,BMW i8,78797.0,1.0,Europe,United Kingdom,Dealership
09/05/2023,2023.0,BMW M4,57955.0,4.0,Europe,France,Online
09/05/2023,2023.0,BMW X4,117359.0,2.0,South America,Colombia,Wholesale
09/05/2023,2023.0,BMW Z4,39495.0,1.0,Asia,Thailand,Wholesale
11/05/2023,2023.0,BMW X2,72836.0,1.0,North America,United States,Dealership
11/05/2023,2023.0,BMW 7 Series,65455.0,1.0,South America,Chile,Wholesale
11/05/2023,2023.0,BMW M5,48898.0,3.0,South America,Colombia,Wholesale
11/05/2023,2023.0,BMW X6,101571.0,3.0,Africa,Egypt,Dealership
11/05/2023,2023.0,BMW X1,112731.0,1.0,Europe,Spain,Dealership
11/05/2023,2023.0,BMW iX,31132.0,4.0,Europe,Italy,Online
13/05/2023,2023.0,BMW X2,114285.0,2.0,Asia,South Korea,Wholesale
13/05/2023,2023.0,BMW M2,77941.0,2.0,Africa,Kenya,Online
13/05/2023,2023.0,BMW iX3,94813.0,3.0,South America,Peru,Online
13/05/2023,2023.0,BMW X5,95326.0,5.0,North America,United States,Online
14/05/2023,2023.0,BMW X1,108243.0,1.0,Asia,China,Online
14/05/2023,2023.0,BMW X1,69288.0,5.0,Asia,Thailand,Dealership
15/05/2023,2023.0,BMW 3 Series,93535.0,2.0,Asia,India,Dealership
15/05/2023,2023.0,BMW 5 Series,78100.0,3.0,Africa,Egypt,Dealership
16/05/2023,2023.0,BMW 6 Series,102934.0,3.0,Europe,Germany,Dealership
16/05/2023,2023.0,BMW X6,107702.0,3.0,Asia,South Korea,Wholesale
16/05/2023,2023.0,BMW X5,57005.0,3.0,South America,Peru,Dealership
16/05/2023,2023.0,BMW M2,50760.0,3.0,Africa,Nigeria,Wholesale
17/05/2023,2023.0,BMW 4 Series,52236.0,1.0,Europe,Italy,Online
17/05/2023,2023.0,BMW X6,33280.0,5.0,North America,Canada,Wholesale
17/05/2023,2023.0,BMW i3,90282.0,2.0,South America,Peru,Wholesale
18/05/2023,2023.0,BMW X7,91971.0,2.0,South America,Chile,Dealership
18/05/2023,2023.0,BMW 4 Series,53107.0,3.0,Asia,Thailand,Online
19/05/2023,2023.0,BMW i4,83606.0,3.0,North America,United States,Wholesale
19/05/2023,2023.0,BMW X1,89790.0,3.0,Africa,Nigeria,Wholesale
19/05/2023,2023.0,BMW M3,38255.0,4.0,Europe,United Kingdom,Dealership
20/05/2023,2023.0,BMW X1,57431.0,2.0,South America,Argentina,Dealership
20/05/2023,2023.0,BMW X4,42992.0,3.0,Africa,Kenya,Wholesale
20/05/2023,2023.0,BMW M4,37591.0,5.0,South America,Argentina,Wholesale
20/05/2023,2023.0,BMW M8,117467.0,4.0,Asia,South Korea,Dealership
20/05/2023,2023.0,BMW 1 Series,98577.0,1.0,Asia,India,Dealership
20/05/2023,2023.0,BMW 6 Series,87357.0,4.0,North America,United States,Online
21/05/2023,2023.0,BMW iX,94948.0,4.0,Europe,Germany,Wholesale
21/05/2023,2023.0,BMW M4,77782.0,4.0,Asia,India,Dealership
21/05/2023,2023.0,BMW X4,108348.0,5.0,Asia,China,Wholesale
21/05/2023,2023.0,BMW 2 Series,58557.0,2.0,Africa,Kenya,Online
22/05/2023,2023.0,BMW i4,52416.0,3.0,Asia,Thailand,Online
22/05/2023,2023.0,BMW X7,93428.0,5.0,North America,United States,Dealership
22/05/2023,2023.0,BMW 1 Series,114661.0,5.0,North America,Mexico,Wholesale
23/05/2023,2023.0,BMW i3,41654.0,3.0,Africa,Kenya,Dealership
23/05/2023,2023.0,BMW i4,59018.0,4.0,South America,Brazil,Dealership
24/05/2023,2023.0,BMW 1 Series,116708.0,1.0,South America,Argentina,Dealership
24/05/2023,2023.0,BMW 7 Series,53426.0,4.0,Europe,United Kingdom,Online
24/05/2023,2023.0,BMW i8,104583.0,4.0,South America,Argentina,Online
24/05/2023,2023.0,BMW M2,38689.0,2.0,South America,Colombia,Wholesale
25/05/2023,2023.0,BMW X6,34808.0,4.0,Asia,Japan,Dealership
25/05/2023,2023.0,BMW 1 Series,88236.0,1.0,Africa,Nigeria,Online
25/05/2023,2023.0,BMW X2,102778.0,5.0,Europe,Spain,Dealership
26/05/2023,2023.0,BMW 8 Series,80106.0,4.0,Europe,Germany,Online
26/05/2023,2023.0,BMW 5 Series,94399.0,5.0,Asia,China,Online
27/05/2023,2023.0,BMW X4,35778.0,2.0,South America,Argentina,Wholesale
27/05/2023,2023.0,BMW 4 Series,108886.0,1.0,Europe,Germany,Online
27/05/2023,2023.0,BMW M5,78745.0,3.0,Asia,India,Online
27/05/2023,2023.0,BMW X3,49465.0,3.0,South America,Argentina,Dealership
27/05/2023,2023.0,BMW X1,109503.0,2.0,South America,Argentina,Dealership
28/05/2023,2023.0,BMW Z4,51307.0,1.0,North America,Canada,Online
28/05/2023,2023.0,BMW M4,39629.0,5.0,Europe,France,Dealership
28/05/2023,2023.0,BMW 4 Series,103450.0,2.0,Africa,Nigeria,Wholesale
30/05/2023,2023.0,BMW M5,53696.0,4.0,North America,Canada,Wholesale
30/05/2023,2023.0,BMW M5,31363.0,5.0,Asia,China,Dealership
31/05/2023,2023.0,BMW 4 Series,89417.0,4.0,South America,Argentina,Online
01/06/2023,2023.0,BMW 6 Series,102024.0,4.0,Asia,Japan,Online
01/06/2023,2023.0,BMW X5,105824.0,5.0,Europe,United Kingdom,Wholesale
02/06/2023,2023.0,BMW X2,109671.0,4.0,Europe,United Kingdom,Wholesale
02/06/2023,2023.0,BMW 1 Series,69125.0,3.0,Asia,South Korea,Wholesale
03/06/2023,2023.0,BMW 2 Series,105073.0,5.0,South America,Chile,Wholesale
03/06/2023,2023.0,BMW X4,83283.0,2.0,North America,Mexico,Online
04/06/2023,2023.0,BMW Z4,107551.0,3.0,North America,Canada,Wholesale
04/06/2023,2023.0,BMW M4,52887.0,2.0,Asia,South Korea,Online
05/06/2023,2023.0,BMW Z4,67820.0,1.0,South America,Brazil,Online
05/06/2023,2023.0,BMW M4,119446.0,2.0,Asia,Thailand,Dealership
06/06/2023,2023.0,BMW i3,83441.0,5.0,North America,Canada,Dealership
06/06/2023,2023.0,BMW iX,105439.0,2.0,Europe,Germany,Wholesale
06/06/2023,2023.0,BMW i8,96473.0,1.0,North America,Canada,Wholesale
06/06/2023,2023.0,BMW 5 Series,41231.0,4.0,North America,United States,Wholesale
06/06/2023,2023.0,BMW i3,51085.0,5.0,Europe,United Kingdom,Wholesale
06/06/2023,2023.0,BMW iX,91429.0,3.0,Africa,Nigeria,Online
07/06/2023,2023.0,BMW X1,36982.0,3.0,Asia,Thailand,Dealership
08/06/2023,2023.0,BMW i3,90874.0,2.0,South America,Colombia,Dealership
08/06/2023,2023.0,BMW i3,67375.0,3.0,North America,Mexico,Online
08/06/2023,2023.0,BMW X6,87254.0,1.0,Asia,Thailand,Online
10/06/2023,2023.0,BMW M5,42228.0,3.0,South America,Peru,Online
10/06/2023,2023.0,BMW 4 Series,36586.0,2.0,Africa,Kenya,Wholesale
10/06/2023,2023.0,BMW 1 Series,55178.0,3.0,Europe,United Kingdom,Dealership
10/06/2023,2023.0,BMW i4,110873.0,4.0,South America,Argentina,Online
11/06/2023,2023.0,BMW M8,111069.0,4.0,North America,Mexico,Dealership
11/06/2023,2023.0,BMW 7 Series,110906.0,3.0,Africa,Egypt,Online
11/06/2023,2023.0,BMW M8,77042.0,5.0,North America,Mexico,Online
12/06/2023,2023.0,BMW 3 Series,39795.0,3.0,North America,Mexico,Dealership
12/06/2023,2023.0,BMW M4,116924.0,4.0,Europe,France,Dealership
12/06/2023,2023.0,BMW 4 Series,117030.0,4.0,South America,Colombia,Wholesale
13/06/2023,2023.0,BMW 3 Series,89783.0,1.0,South America,Peru,Online
13/06/2023,2023.0,BMW X4,83639.0,2.0,North America,Canada,Online
14/06/2023,2023.0,BMW X7,72331.0,1.0,Asia,Japan,Dealership
14/06/2023,2023.0,BMW 6 Series,112368.0,5.0,North America,Canada,Online
15/06/2023,2023.0,BMW 4 Series,110314.0,2.0,South America,Brazil,Dealership
15/06/2023,2023.0,BMW X1,107665.0,3.0,Africa,Egypt,Wholesale
15/06/2023,2023.0,BMW 3 Series,72255.0,3.0,Africa,Egypt,Wholesale
16/06/2023,2023.0,BMW 1 Series,35213.0,5.0,Europe,France,Wholesale
16/06/2023,2023.0,BMW 4 Series,35474.0,4.0,South America,Brazil,Online
16/06/2023,2023.0,BMW 4 Series,103839.0,3.0,North America,United States,Dealership
16/06/2023,2023.0,BMW 3 Series,34490.0,1.0,South America,Colombia,Online
16/06/2023,2023.0,BMW 5 Series,47813.0,4.0,South America,Chile,Online
17/06/2023,2023.0,BMW 8 Series,30721.0,3.0,North America,Canada,Dealership
17/06/2023,2023.0,BMW 1 Series,102836.0,4.0,North America,Mexico,Dealership
17/06/2023,2023.0,BMW Z4,87428.0,2.0,Africa,Nigeria,Wholesale
17/06/2023,2023.0,BMW i4,61051.0,3.0,Africa,Egypt,Online
17/06/2023,2023.0,BMW X3,83651.0,3.0,South America,Chile,Online
18/06/2023,2023.0,BMW X6,35922.0,4.0,South America,Brazil,Dealership
18/06/2023,2023.0,BMW X3,117638.0,2.0,Asia,Thailand,Wholesale
19/06/2023,2023.0,BMW M2,69355.0,1.0,Africa,South Africa,Online
19/06/2023,2023.0,BMW 5 Series,81676.0,2.0,Asia,Japan,Wholesale
19/06/2023,2023.0,BMW i3,94213.0,1.0,Europe,Italy,Online
20/06/2023,2023.0,BMW Z4,99551.0,5.0,North America,Mexico,Online
20/06/2023,2023.0,BMW 4 Series,39574.0,2.0,Europe,Italy,Wholesale
20/06/2023,2023.0,BMW X2,50826.0,1.0,Africa,Egypt,Online
21/06/2023,2023.0,BMW i4,102053.0,4.0,North America,Canada,Dealership
21/06/2023,2023.0,BMW X2,52474.0,1.0,Africa,Egypt,Dealership
21/06/2023,2023.0,BMW 2 Series,106629.0,5.0,Africa,Kenya,Online
22/06/2023,2023.0,BMW X7,44870.0,1.0,Asia,China,Wholesale
22/06/2023,2023.0,BMW 1 Series,112628.0,2.0,South America,Colombia,Online
23/06/2023,2023.0,BMW X2,31665.0,1.0,Africa,Kenya,Dealership
23/06/2023,2023.0,BMW M5,74802.0,2.0,North America,Mexico,Dealership
24/06/2023,2023.0,BMW 2 Series,35091.0,5.0,Asia,Japan,Dealership
25/06/2023,2023.0,BMW X2,96981.0,1.0,Africa,Egypt,Dealership
25/06/2023,2023.0,BMW Z4,61601.0,1.0,South America,Argentina,Online
26/06/2023,2023.0,BMW X5,85505.0,5.0,North America,United States,Online
26/06/2023,2023.0,BMW i3,85155.0,1.0,Africa,South Africa,Online
26/06/2023,2023.0,BMW X1,100921.0,2.0,South America,Chile,Online
26/06/2023,2023.0,BMW X4,45050.0,3.0,Asia,South Korea,Wholesale
28/06/2023,2023.0,BMW X7,47718.0,3.0,Asia,India,Online
28/06/2023,2023.0,BMW Z4,119523.0,2.0,Europe,Italy,Wholesale
28/06/2023,2023.0,BMW X5,69587.0,1.0,Asia,Japan,Online
29/06/2023,2023.0,BMW 7 Series,109397.0,2.0,Asia,China,Online
29/06/2023,2023.0,BMW iX,117389.0,5.0,North America,Canada,Dealership
30/06/2023,2023.0,BMW X1,102660.0,2.0,Asia,China,Dealership
01/07/2023,2023.0,BMW 1 Series,82703.0,3.0,South America,Argentina,Wholesale
02/07/2023,2023.0,BMW 6 Series,35678.0,4.0,Africa,Morocco,Wholesale
02/07/2023,2023.0,BMW Z4,109756.0,5.0,North America,United States,Dealership
03/07/2023,2023.0,BMW X1,96025.0,1.0,North America,Mexico,Wholesale
04/07/2023,2023.0,BMW 1 Series,119825.0,2.0,South America,Peru,Online
04/07/2023,2023.0,BMW 4 Series,59230.0,5.0,Africa,Egypt,Online
04/07/2023,2023.0,BMW i8,105866.0,3.0,Asia,Japan,Dealership
05/07/2023,2023.0,BMW X2,32221.0,1.0,Asia,South Korea,Online
05/07/2023,2023.0,BMW 7 Series,44862.0,2.0,North America,Mexico,Wholesale
06/07/2023,2023.0,BMW X6,36780.0,2.0,Africa,Nigeria,Wholesale
06/07/2023,2023.0,BMW X2,50100.0,1.0,North America,Mexico,Online
07/07/2023,2023.0,BMW X7,114170.0,4.0,Africa,Nigeria,Dealership
07/07/2023,2023.0,BMW i4,49650.0,4.0,South America,Peru,Dealership
07/07/2023,2023.0,BMW 6 Series,33399.0,5.0,North America,United States,Dealership
07/07/2023,2023.0,BMW M8,77201.0,2.0,Asia,South Korea,Wholesale
08/07/2023,2023.0,BMW 1 Series,48290.0,5.0,North America,United States,Online
09/07/2023,2023.0,BMW iX,97117.0,1.0,South America,Argentina,Wholesale
09/07/2023,2023.0,BMW M4,84462.0,5.0,North America,Mexico,Wholesale
10/07/2023,2023.0,BMW iX,117193.0,2.0,South America,Chile,Dealership
10/07/2023,2023.0,BMW iX3,78634.0,4.0,Asia,South Korea,Wholesale
11/07/2023,2023.0,BMW 7 Series,91720.0,4.0,Africa,South Africa,Online
11/07/2023,2023.0,BMW X3,109215.0,1.0,Asia,Japan,Wholesale
11/07/2023,2023.0,BMW X7,51694.0,3.0,North America,United States,Online
11/07/2023,2023.0,BMW 4 Series,106502.0,5.0,Europe,Italy,Dealership
11/07/2023,2023.0,BMW 4 Series,62976.0,1.0,Asia,Japan,Wholesale
12/07/2023,2023.0,BMW 2 Series,107903.0,4.0,Asia,Japan,Dealership
12/07/2023,2023.0,BMW i3,35725.0,2.0,Europe,United Kingdom,Online
12/07/2023,2023.0,BMW X1,34793.0,2.0,North America,United States,Wholesale
13/07/2023,2023.0,BMW M2,111229.0,3.0,South America,Argentina,Wholesale
13/07/2023,2023.0,BMW i8,77351.0,3.0,Africa,South Africa,Online
13/07/2023,2023.0,BMW 4 Series,70499.0,4.0,South America,Brazil,Online
13/07/2023,2023.0,BMW i8,109951.0,3.0,Asia,Japan,Wholesale
14/07/2023,2023.0,BMW 1 Series,59080.0,3.0,Africa,Morocco,Online
14/07/2023,2023.0,BMW 3 Series,117533.0,2.0,Europe,United Kingdom,Wholesale
14/07/2023,2023.0,BMW 4 Series,97278.0,5.0,Africa,Morocco,Online
15/07/2023,2023.0,BMW M2,33216.0,2.0,Asia,South Korea,Online
15/07/2023,2023.0,BMW Z4,77440.0,2.0,Asia,India,Online
16/07/2023,2023.0,BMW 1 Series,61408.0,4.0,South America,Colombia,Wholesale
16/07/2023,2023.0,BMW 1 Series,75321.0,4.0,North America,United States,Dealership
17/07/2023,2023.0,BMW X5,63161.0,5.0,Africa,Egypt,Online
17/07/2023,2023.0,BMW X4,75952.0,1.0,Asia,India,Wholesale
18/07/2023,2023.0,BMW X5,67924.0,3.0,Asia,India,Online
18/07/2023,2023.0,BMW iX,32871.0,3.0,Europe,Spain,Dealership
18/07/2023,2023.0,BMW X6,35044.0,2.0,Europe,Italy,Online
19/07/2023,2023.0,BMW X1,93229.0,2.0,South America,Brazil,Online
19/07/2023,2023.0,BMW X5,88458.0,5.0,South America,Brazil,Wholesale
19/07/2023,2023.0,BMW 5 Series,66139.0,3.0,Europe,Spain,Wholesale
19/07/2023,2023.0,BMW 7 Series,32422.0,2.0,North America,Canada,Dealership
20/07/2023,2023.0,BMW M8,38629.0,2.0,Asia,Thailand,Wholesale
21/07/2023,2023.0,BMW 8 Series,32482.0,4.0,South America,Colombia,Wholesale
22/07/2023,2023.0,BMW Z4,96105.0,1.0,Asia,Thailand,Wholesale
22/07/2023,2023.0,BMW 1 Series,36066.0,5.0,Europe,France,Online
22/07/2023,2023.0,BMW iX,87163.0,1.0,Asia,China,Online
22/07/2023,2023.0,BMW M2,112966.0,1.0,Asia,India,Online
22/07/2023,2023.0,BMW X4,42785.0,5.0,Europe,United Kingdom,Wholesale
23/07/2023,2023.0,BMW 7 Series,97967.0,3.0,South America,Chile,Dealership
23/07/2023,2023.0,BMW M4,54732.0,2.0,Europe,Germany,Wholesale
23/07/2023,2023.0,BMW X5,94669.0,5.0,South America,Argentina,Dealership
24/07/2023,2023.0,BMW 1 Series,97557.0,2.0,South America,Colombia,Dealership
24/07/2023,2023.0,BMW 6 Series,87822.0,4.0,Africa,Nigeria,Online
25/07/2023,2023.0,BMW M5,99969.0,1.0,Asia,Thailand,Dealership
